NUM;SAC;SIC;TIME;TIME(s);LAT;LON;H;TYP_020;SIM_020;RDP_020;SPI_020;RAB_020;TST_020;ERR_020;XPP_020;ME_020;MI_020;FOE_FRI_020;RHO;THETA;V_070;G_070;MODE 3/A;V_090;G_090;FL;MODE C Corrected Altitude;SRL_130;SSR_130;SAM_130;PRL_130;PAM_130;RPD_130;APD_130;TA;TI;MCP_ALT;FMS_ALT;BP;VNAV;ALT_HOLD;APP;TARGET_ALT_SOURCE;RA;TTA;GS;TAR;TAS;HDG;IAS;MACH;BAR;IVV;TN;X;Y;GS_KT;HEADING;CNF_170;RAD_170;DOU_170;MAH_170;CDM_170;TRE_170;GHO_170;SUP_170;TCC_170;HEIGHT;COM_230;STAT_230;SI_230;MSCC_230;ARC_230;AIC_230;B1A_230;B1B_230
3683;20;129;08:05:18.000;29118;41.53289798533362;2.25592806126599;2331.749371255748;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;15.61328125;26.4605712890625;Code Validated;Default;2717;Code Validated;Default;76.5;;1.0107421875 dg;4;-47 dBm;1.1865234375 dg;56 dBm;0.1171875 NM;0.0 dg;344696;VLG4LY;5008;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;166.46484375;216;0.376;-1600.0;-1632.0;24;N/A;N/A;262.353515625;167.23388671875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3684;20;129;08:05:18.000;29118;41.56816702100405;2.337874603877235;9685.024678811431;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.95703125;33.486328125;Code Validated;Default;2016;Code Validated;Default;317.75;;1.0986328125 dg;4;-51 dBm;1.1865234375 dg;48 dBm;0.1328125 NM;-0.10986328125 dg;4076B1;TOM7FJ;31008;10000;1013.2;Not Active;Not Active;Not Active;Unknown;0.0;165.41015625;504.0;0.0;430;166.46484375;268;0.74;-1824.0;-1600.0;2499;N/A;N/A;503.173828125;165.3826904296875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3688;20;129;08:05:19.000;29119;41.488511144991556;2.4233779905737936;2133.4951779320836;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;18.40625;52.0751953125;Code Validated;Default;2145;Code Validated;Default;70.0;;1.318359375 dg;4;-49 dBm;0.17578125 dg;60 dBm;0.10546875 NM;0.087890625 dg;484163;KLM97C;6000;0;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;60.99609375;209;0.356;96.0;0.0;1720;N/A;N/A;226.7578125;65.8026123046875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3689;20;129;08:05:19.000;29119;41.49523042143463;2.4409582907657765;1529.6729657715186;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.26171875;52.569580078125;Code Validated;Default;2011;Code Validated;Default;48.75;5019.0;1.2744140625 dg;4;-49 dBm;1.1865234375 dg;52 dBm;0.0703125 NM;-0.10986328125 dg;4CA216;EIN56P;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;64.86328125;212;0.34800000000000003;0.0;0.0;3164;N/A;N/A;231.8115234375;66.6375732421875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3690;20;129;08:05:19.000;29119;41.48371532900638;2.468054572814139;1179.1208688225597;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.8515625;56.2939453125;Code Validated;Default;0250;Code Validated;Default;37.25;3869.0;1.142578125 dg;4;-48 dBm;1.1865234375 dg;59 dBm;0.08203125 NM;0.0 dg;346088;VLG7QD;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;24.78515625;133.76953125;224.0;2.15625;222;137.109375;210;0.34;-160.0;-128.0;1368;N/A;N/A;222.5830078125;133.7255859375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A
3692;20;129;08:05:19.000;29119;41.37099650347174;2.4672494085822945;10980.236853301525;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;18.046875;75.552978515625;Code Validated;Default;5302;Code Validated;Default;360.25;;1.6259765625 dg;5;-47 dBm;0.3076171875 dg;28 dBm;0.04296875 NM;-0.10986328125 dg;345543;ANE46RR;36000;0;1013.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;67.8515625;254;0.768;-32.0;-64.0;3830;N/A;N/A;434.1796875;76.9537353515625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3733;20;129;08:05:22.000;29122;41.52804243522244;2.194636304153741;746.8081320207566;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.265625;17.0123291015625;Code Validated;Default;7061;Code Validated;Default;24.5;;1.0546875 dg;4;-51 dBm;N/A;N/A;N/A;N/A;346306;EAX1FS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2561;N/A;N/A;86.7919921875;26.5264892578125;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
3735;20;129;08:05:22.000;29122;41.5281083928223;2.2574101491552483;2301.266169563867;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;15.38671875;27.1636962890625;Code Validated;Default;2717;Code Validated;Default;75.5;;1.3623046875 dg;5;-46 dBm;0.7470703125 dg;57 dBm;0.14453125 NM;0.06591796875 dg;344696;VLG4LY;5008;0;1018.0;Not Active;Not Active;Not Active;Unknown;-9.84375;165.05859375;262.0;-0.6875;242;163.4765625;216;0.376;-1824.0;-1696.0;24;N/A;N/A;261.6943359375;165.1629638671875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3736;20;129;08:05:22.000;29122;41.559083754594106;2.3411220002710924;9654.536966368556;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.59765625;34.771728515625;Code Validated;Default;2016;Code Validated;Default;316.75;;1.0546875 dg;4;-52 dBm;0.7470703125 dg;49 dBm;0.140625 NM;0.06591796875 dg;4076B1;TOM7FJ;31008;10000;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;166.46484375;266;0.732;-1472.0;-1184.0;2499;N/A;N/A;501.1962890625;165.322265625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3739;20;129;08:05:23.000;29123;41.49029490703107;2.4284520490033676;2133.491316707805;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;18.65234375;52.2454833984375;Code Validated;Default;2145;Code Validated;Default;70.0;;1.7138671875 dg;4;-52 dBm;0.17578125 dg;62 dBm;0.109375 NM;0.02197265625 dg;484163;KLM97C;6000;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;60.99609375;209;0.356;-256.0;-64.0;1720;N/A;N/A;227.197265625;65.5718994140625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3740;20;129;08:05:23.000;29123;41.496885050874;2.4462564794200152;1522.0486033465713;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.51171875;52.7618408203125;Code Validated;Default;2011;Code Validated;Default;48.5;4994.0;1.2744140625 dg;2;-50 dBm;1.1865234375 dg;52 dBm;0.0859375 NM;0.06591796875 dg;4CA216;EIN56P;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;64.86328125;211;0.34800000000000003;-96.0;-96.0;3164;N/A;N/A;231.591796875;66.86279296875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3741;20;129;08:05:23.000;29123;41.48048991930359;2.4716781666902423;1179.1157280933112;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.8828125;57.01904296875;Code Validated;Default;0250;Code Validated;Default;37.25;3869.0;1.1865234375 dg;4;-48 dBm;0.615234375 dg;63 dBm;0.1015625 NM;0.1318359375 dg;346088;VLG7QD;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;145.72265625;210;0.34;-128.0;-128.0;1368;N/A;N/A;222.36328125;142.3004150390625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3743;20;129;08:05:23.000;29123;41.37285128904376;2.477584606847135;10972.606322543696;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;18.5;75.574951171875;Code Validated;Default;5302;Code Validated;Default;360.0;;1.2744140625 dg;3;-48 dBm;N/A;N/A;N/A;N/A;345543;ANE46RR;36000;0;1013.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;67.67578125;255;0.768;-64.0;-64.0;3830;N/A;N/A;434.1796875;76.9537353515625;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3783;20;129;08:05:26.000;29126;41.52955234625218;2.1954771210306245;746.8087097452953;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.36328125;17.05078125;Code Validated;Default;7061;Code Validated;Default;24.5;;1.40625 dg;5;-51 dBm;N/A;N/A;N/A;N/A;346306;EAX1FS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2561;N/A;N/A;87.01171875;25.960693359375;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
3785;20;129;08:05:26.000;29126;41.52344915722146;2.2592098981372013;2263.162940289825;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;15.17578125;27.9217529296875;Code Validated;Default;2717;Code Validated;Default;74.25;;1.3623046875 dg;5;-46 dBm;0.17578125 dg;54 dBm;0.1328125 NM;0.2197265625 dg;344696;VLG4LY;5008;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;160.3125;215;0.372;-1856.0;-1888.0;24;N/A;N/A;262.353515625;162.2515869140625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3786;20;129;08:05:26.000;29126;41.55008750805536;2.344347622488198;9639.2894760333;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.25390625;36.0955810546875;Code Validated;Default;2016;Code Validated;Default;316.25;;1.3623046875 dg;4;-51 dBm;0.7470703125 dg;43 dBm;0.125 NM;-0.1318359375 dg;4076B1;TOM7FJ;31008;10000;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;166.46484375;265;0.728;-1184.0;-896.0;2499;N/A;N/A;498.9990234375;165.377197265625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3789;20;129;08:05:27.000;29127;41.49194004551356;2.433669297603174;2125.867193967104;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;18.8984375;52.4432373046875;Code Validated;Default;2145;Code Validated;Default;69.75;;1.2744140625 dg;3;-52 dBm;1.1865234375 dg;61 dBm;0.09765625 NM;0.1318359375 dg;484163;KLM97C;6000;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;60.64453125;208;0.356;-576.0;-480.0;1720;N/A;N/A;226.318359375;65.467529296875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3790;20;129;08:05:27.000;29127;41.49868979490081;2.4513939291469082;1522.044396335259;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.76171875;52.9156494140625;Code Validated;Default;2011;Code Validated;Default;48.5;4994.0;1.23046875 dg;4;-49 dBm;0.7470703125 dg;56 dBm;0.0703125 NM;-0.087890625 dg;4CA216;EIN56P;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;0.52734375;66.97265625;232.0;0.0;226;64.86328125;211;0.34800000000000003;-224.0;-288.0;3164;N/A;N/A;231.591796875;66.86279296875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3791;20;129;08:05:27.000;29127;41.47692892624081;2.4747819982579355;1179.1109833978117;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.88671875;57.755126953125;Code Validated;Default;0250;Code Validated;Default;37.25;3869.0;1.3623046875 dg;4;-48 dBm;0.6591796875 dg;63 dBm;0.1015625 NM;0.0 dg;346088;VLG7QD;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;154.16015625;210;0.34;-160.0;-128.0;1368;N/A;N/A;222.802734375;151.01806640625;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3793;20;129;08:05:27.000;29127;41.374637673362294;2.4880672975258773;10972.595324405469;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;18.9609375;75.6134033203125;Code Validated;Default;5302;Code Validated;Default;360.0;;1.2744140625 dg;4;-48 dBm;N/A;N/A;N/A;N/A;345543;ANE46RR;36000;0;1013.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;67.5;254;0.768;-64.0;-64.0;3830;N/A;N/A;434.1796875;76.9537353515625;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3834;20;129;08:05:30.000;29130;41.53102245954558;2.1964977890879527;739.1892214575782;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.4609375;17.1221923828125;Code Validated;Default;7061;Code Validated;Default;24.25;;1.40625 dg;5;-52 dBm;N/A;N/A;N/A;N/A;346306;EAX1FS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2561;N/A;N/A;87.2314453125;26.2298583984375;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
3836;20;129;08:05:30.000;29130;41.5188396555712;2.2613045911485607;2225.0596438087523;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.9765625;28.740234375;Code Validated;Default;2717;Code Validated;Default;73.0;;1.40625 dg;5;-45 dBm;1.1865234375 dg;56 dBm;0.14453125 NM;0.10986328125 dg;344696;VLG4LY;5008;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;156.796875;214;0.368;-2048.0;-2208.0;24;N/A;N/A;263.232421875;159.08203125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3837;20;129;08:05:30.000;29130;41.54109719532867;2.3474684533545607;9624.042215640657;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;18.91796875;37.4578857421875;Code Validated;Default;2016;Code Validated;Default;315.75;;1.0107421875 dg;3;-54 dBm;N/A;N/A;0.109375 NM;-0.10986328125 dg;4076B1;TOM7FJ;31008;10000;1013.2;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;166.46484375;263;0.72;-1056.0;-736.0;2499;N/A;N/A;495.9228515625;165.399169921875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3840;20;129;08:05:31.000;29131;41.49373288978301;2.438738139910688;2110.6232086494565;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.14453125;52.6025390625;Code Validated;Default;2145;Code Validated;Default;69.25;;1.23046875 dg;4;-54 dBm;1.1865234375 dg;65 dBm;0.1015625 NM;0.06591796875 dg;484163;KLM97C;6000;0;1018.0;Not Active;Not Active;Not Active;Unknown;0.0;65.56640625;226.0;0.03125;232;60.99609375;208;0.356;-896.0;-1056.0;1720;N/A;N/A;226.318359375;65.467529296875;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3841;20;129;08:05:31.000;29131;41.50045105131139;2.456575475390035;1514.4200579170138;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;20.01171875;53.074951171875;Code Validated;Default;2011;Code Validated;Default;48.25;4969.0;0.791015625 dg;3;-49 dBm;1.1865234375 dg;61 dBm;0.078125 NM;0.02197265625 dg;4CA216;EIN56P;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;65.0390625;211;0.34800000000000003;-384.0;-416.0;3164;N/A;N/A;231.15234375;67.093505859375;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3842;20;129;08:05:31.000;29131;41.473115670153334;2.477095398322413;1171.4869776926935;ModeS Roll-Call + PSR;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.85546875;58.4747314453125;Code Validated;Default;0250;Code Validated;Default;37.0;3844.0;1.494140625 dg;4;-49 dBm;1.142578125 dg;56 dBm;0.08203125 NM;0.1318359375 dg;346088;VLG7QD;2304;0;1018.0;Not Active;Not Active;Not Active;Unknown;N/A;N/A;N/A;N/A;N/A;162.59765625;211;0.34;-160.0;-160.0;1368;N/A;N/A;223.0224609375;159.532470703125;Confirmed Track;Combined Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3844;20;129;08:05:31.000;29131;41.376505380392665;2.49840046477599;10972.584205649793;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;19.41796875;75.6298828125;Code Validated;Default;5302;Code Validated;Default;360.0;;1.23046875 dg;4;-49 dBm;N/A;N/A;N/A;N/A;345543;ANE46RR;36000;0;1013.0;Not Active;Not Active;Not Active;Unknown;0.0;76.81640625;434.0;0.0;438;67.5;254;0.768;-64.0;-32.0;3830;N/A;N/A;434.3994140625;76.827392578125;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 1;BDS 1,0 bits 37/40 = 0101
3886;20;129;08:05:34.000;29134;41.532516686580806;2.197404455560853;739.1897788662463;Single ModeS Roll-Call;Actual target report;RDP Chain 1;Absence of SPI;Report from aircraft transponder;None;None;None;None;None;None;14.55859375;17.171630859375;Code Validated;Default;7061;Code Validated;Default;24.25;;1.40625 dg;4;-51 dBm;N/A;N/A;N/A;N/A;346306;EAX1FS;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;N/A;2561;N/A;N/A;87.01171875;25.938720703125;Confirmed Track;SSR/Mode S Track;Normal confidence;No horizontal maneuver sensed;N/A;N/A;N/A;N/A;N/A;N/A;Comm. A and Comm. B capability;No alert, no SPI, aircraft airborne;SI-Code Capable;Yes;25 ft resolution;Yes;BDS 1,0 bit 16 = 0;BDS 1,0 bits 37/40 = 0000
